mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.791558
parameter_name,Ly6Clow monocyte percentage
parameter_id,MGP_PBI_018_001
gene_accession_id,MGI:2385884
analysis_id,7lo3zj2rumi0911
gene_symbol,Ddx27
