parameter_id,ESLIM_016_001_003
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
parameter_name,Haemoglobin
analysis_id,6297uzncb6c28f7
pvalue,0.8588894
