parameter_id,IMPC_HEM_002_001
pvalue,0.2924985
gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Red blood cell count
analysis_id,58me4h653bl0115
