mouse_strain,C57BL
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
pvalue,0.6651171
parameter_id,MGP_PBI_003_001
analysis_id,9n6cq8epc7uh0l4
parameter_name,CD4+ alpha beta T cell percentage
