mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_005
mouse_strain,C57BL
pvalue,0.9492596
analysis_id,3s41ji48o3g53jf
gene_symbol,Sgip1
gene_accession_id,MGI:1920344
parameter_name,Whole arena average speed
