mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
pvalue,0.9352745
parameter_id,IMPC_CSD_007_001
analysis_id,r513g7p7v7282i4
parameter_name,Coat - color - abdomen
