parameter_id,M-G-P_012_001_005
pvalue,0.3711089
gene_accession_id,MGI:894679
parameter_name,Body Weight
gene_symbol,Bach2
mouse_strain,C57BL
analysis_id,du215p0zysf2k00
mouse_life_stage,Early adult
