mouse_life_stage,Early adult
analysis_id,amj3iu8cvm9stjw
gene_symbol,Hpca
parameter_id,MGP_IMM_089_001
gene_accession_id,MGI:1336200
pvalue,0.3137925
parameter_name,KLRG1+ gd T cells - % of CD45+
mouse_strain,C57BL
