mouse_strain,C57BL
parameter_id,IMPC_CBC_018_001
gene_symbol,Mms22l
mouse_life_stage,Early adult
analysis_id,917s0itva5v8k77
pvalue,0.200211
parameter_name,Glucose
gene_accession_id,MGI:2684980
