parameter_id,MGP_PBI_016_001
mouse_strain,C57BL
gene_symbol,Rufy4
parameter_name,Monocyte percentage
gene_accession_id,MGI:3588214
analysis_id,tua9io59203iwbl
pvalue,0.5375037
mouse_life_stage,Early adult
