gene_accession_id,MGI:109128
gene_symbol,Hnf4a
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,MGP_BMI_006_001
pvalue,0.2731748
parameter_name,Immature B cells (Hardy fraction E) - % of B220+
analysis_id,e1n4z5b0hsd031m
