parameter_id,MGP_PBI_001_001
mouse_life_stage,Early adult
parameter_name,Total T cell percentage
mouse_strain,C57BL
analysis_id,2c72tb9ab08uvpf
gene_symbol,Casq1
gene_accession_id,MGI:1309468
pvalue,0.9835691
