mouse_life_stage,Early adult
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Mecom
parameter_id,MGP_IMM_006_001
gene_accession_id,MGI:95457
mouse_strain,C3H
analysis_id,32h7r0000yw34t3
pvalue,0.2186014
