mouse_life_stage,E15.5
parameter_name,Monocytes
parameter_id,IMPC_IMM_051_001
gene_accession_id,MGI:2444554
pvalue,0.431125
mouse_strain,C57BL
analysis_id,j29c872808i04q7
gene_symbol,Mapkap1
