mouse_life_stage,E12.5
parameter_name,Click-evoked ABR threshold
parameter_id,IMPC_ABR_002_001
analysis_id,6498a9t5j8369qw
gene_symbol,Mapkap1
mouse_strain,C54BL
pvalue,0.273722
gene_accession_id,MGI:2444554
