mouse_life_stage,Late adult
analysis_id,70s7bwk04ujpejn
gene_accession_id,MGI:109356
pvalue,0.8910522
parameter_name,Whole arena average speed
mouse_strain,C57BL
parameter_id,JAX_OFD_009_001
gene_symbol,Snap23
