gene_symbol,Slc45a3
analysis_id,2cd0wox90xd6onr
pvalue,0.676339
parameter_name,Calcium
mouse_strain,C57BL
gene_accession_id,MGI:1922082
parameter_id,IMPC_CBC_009_001
mouse_life_stage,Early adult
