parameter_id,IMPC_IMM_063_001
analysis_id,i63xz5u30x7q328
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4637532
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
parameter_name,B Cells
