parameter_id,MGP_MLN_006_001
mouse_life_stage,Late adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,2965wyf6c815u1z
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
pvalue,1.160442
mouse_strain,C57BL
