gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,MGP_PBI_010_001
pvalue,0.7376188
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
analysis_id,5ze204w61v1a8ky
