parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
mouse_life_stage,Early adult
analysis_id,22nu52g7m420905
pvalue,0.3988102
mouse_strain,C57BL
