parameter_id,IMPC_OFD_011_001
pvalue,0.1336266
mouse_strain,C57BL
gene_symbol,Fgb
mouse_life_stage,Early adult
parameter_name,Periphery resting time
gene_accession_id,MGI:99501
analysis_id,8jo76a8591iuwyg
