parameter_id,MGP_PBI_040_001
gene_symbol,Trdmt1
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
parameter_name,Eosinophil number
mouse_strain,C57BL
pvalue,0.5086342
analysis_id,d42n4jia6dttqc2
