parameter_id,IMPC_CBC_005_001
mouse_life_stage,Early adult
gene_symbol,Bach2
analysis_id,16020nitl69cr85
gene_accession_id,MGI:894679
mouse_strain,C57BL
parameter_name,Creatinine
pvalue,8.555188e-05
