parameter_id,IMPC_XRY_067_001
mouse_life_stage,E9.5
analysis_id,9117c249ae2354v
parameter_name,Caudal processes
gene_symbol,Slc39a10
pvalue,0.7354051
mouse_strain,C57BL
gene_accession_id,MGI:1914515
