mouse_strain,129SV
gene_accession_id,MGI:1921802
pvalue,0.8470509
gene_symbol,Nipal3
analysis_id,f5ti6sgv73d35pq
parameter_name,Right total retinal thickness
parameter_id,IMPC_EYE_062_001
mouse_life_stage,Early adult
