gene_accession_id,MGI:109128
gene_symbol,Hnf4a
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,MGP_MLN_010_001
pvalue,0.07084097
parameter_name,Resting Treg cells - % of Treg
analysis_id,t7395yabmn6ztp2
