mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.2604845
gene_accession_id,MGI:1913284
parameter_name,18kHz-evoked ABR Threshold
parameter_id,IMPC_ABR_008_001
gene_symbol,Psmd14
analysis_id,86a02l9a5d48780
