parameter_id,JAX_OFD_014_001
mouse_strain,C57BL
pvalue,0.6103369
mouse_life_stage,Early adult
parameter_name,Center distance travelled
gene_symbol,Zcchc2
analysis_id,l3788pk6eh0o817
gene_accession_id,MGI:2444114
