mouse_life_stage,E12.5
gene_symbol,Fgb
gene_accession_id,MGI:99501
analysis_id,vhebxxho5u51m8t
parameter_name,HRV
mouse_strain,C57BL
pvalue,0.437254
parameter_id,IMPC_ECG_010_001
