mouse_life_stage,Early adult
parameter_name,Activity (body position)
gene_symbol,Mgst2
mouse_strain,C57BL
parameter_id,IMPC_CSD_029_001
analysis_id,rtwougxj89c2gvv
pvalue,0.8383867
gene_accession_id,MGI:2448481
