parameter_id,IMPC_IMM_055_001
pvalue,0.3390862
parameter_name,NK Subsets (Q2)
mouse_strain,C57BL
analysis_id,uh076q1b3d70ej5
mouse_life_stage,Early adult
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
