parameter_id,MGP_PBI_020_001
mouse_strain,C57BL
pvalue,0.7378831
mouse_life_stage,E12.5
parameter_name,Eosinophil percentage
analysis_id,b281b0p1094y22c
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
