mouse_strain,C57BL
parameter_id,IMPC_ACS_006_001
mouse_life_stage,Early adult
parameter_name,Response amplitude - S
gene_accession_id,MGI:1914836
gene_symbol,Ubxn11
pvalue,0.8513508
analysis_id,6bfze174p6h2b27
