parameter_id,IMPC_EYE_056_001
pvalue,0.6919894
analysis_id,5nz33zrq2528y31
mouse_strain,C57BL
gene_symbol,Psmd14
mouse_life_stage,Early adult
parameter_name,Mean left eye lens density
gene_accession_id,MGI:1913284
