mouse_strain,C57BL
gene_accession_id,MGI:87968
mouse_life_stage,E9.5
gene_symbol,Ahcy
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
analysis_id,05nu67854e6w482
pvalue,0.6137436
parameter_id,MGP_IMM_094_001
