parameter_id,IMPC_OFD_020_001
mouse_life_stage,Early adult
pvalue,0.4148528
mouse_strain,C57BL
parameter_name,Distance travelled - total
analysis_id,8sc965mrf03jagf
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
