parameter_id,IMPC_EYE_056_001
gene_symbol,Dhdds
pvalue,1.328828
parameter_name,Mean left eye lens density
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,sooszpl3doxp8o3
gene_accession_id,MGI:1914672
