parameter_id,MGP_IMM_071_001
gene_accession_id,MGI:1860103
pvalue,0.5485947
mouse_strain,C57BL
gene_symbol,Slc2a8
mouse_life_stage,Early adult
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,zbk40fj41789avi
