mouse_strain,129SV
analysis_id,hj88aq7p5ww5bjx
mouse_life_stage,Early adult
gene_symbol,Inpp1
parameter_name,lens
pvalue,0.09320348
parameter_id,M-G-P_014_001_009
gene_accession_id,MGI:104848
