mouse_life_stage,Early adult
analysis_id,7jvlt6qmav41w15
parameter_id,MGP_MLN_074_001
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD45+
pvalue,0.7439253
