parameter_id,IMPC_CSD_029_001
pvalue,0.565444
gene_symbol,Atg4c
mouse_strain,C57BL
gene_accession_id,MGI:2651854
parameter_name,Activity (body position)
analysis_id,z23r952364wwnw1
mouse_life_stage,Early adult
