parameter_id,IMPC_IMM_067_001
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:109128
parameter_name,Follicular B Cells (CD21/35+)
gene_symbol,Hnf4a
analysis_id,071f69s9204m1zo
pvalue,0.4055302
