mouse_strain,C57BL
gene_accession_id,MGI:107414
pvalue,0.5193005
mouse_life_stage,Early adult
parameter_name,Lean mass
analysis_id,z8u4v56t6b79dkx
gene_symbol,Tnfsf10
parameter_id,JAXLA_DXA_003_001
