parameter_id,ESLIM_011_001_007
gene_symbol,Kif24
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
mouse_strain,C57BL
pvalue,0.5290521
parameter_name,PP1 + pulse startle magnitude
analysis_id,kqu2151xvq237dd
