parameter_id,MGP_PBI_008_001
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
analysis_id,n4i24s7k0r13v20
mouse_life_stage,Early adult
gene_symbol,Dnajc8
pvalue,0.8530808
mouse_strain,C57BL
gene_accession_id,MGI:1915848
