parameter_id,IMPC_GEL_063_001
mouse_life_stage,Late adult
parameter_name,Delayed embryonic development
analysis_id,13v8c92qhj4tv58
pvalue,1.256002
gene_accession_id,MGI:1336200
mouse_strain,C57BL
gene_symbol,Hpca
