mouse_life_stage,Middle aged adult
analysis_id,0o3z5fqug5i1ajy
gene_symbol,Secisbp2l
mouse_strain,C57BL
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
parameter_id,TCPLA_GRS_011_001
pvalue,0.388788
gene_accession_id,MGI:1917604
