mouse_life_stage,Early adult
analysis_id,z56468y464nfi8a
mouse_strain,C57BL
parameter_id,JAXLA_OFD_020_001
pvalue,0.1151165
parameter_name,Distance travelled - total
gene_accession_id,MGI:1914672
gene_symbol,Dhdds
