mouse_life_stage,Middle aged adult
analysis_id,4c94u1l99xe8pq9
parameter_name,Body length
gene_accession_id,MGI:1917604
parameter_id,IMPC_DXA_006_001
pvalue,0.6331421
gene_symbol,Secisbp2l
mouse_strain,C57BL
