gene_accession_id,MGI:109585
gene_symbol,Pld1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_017_001
pvalue,0.2896855
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
analysis_id,xp3wl7nlcg9989p
