mouse_life_stage,Late adult
analysis_id,94931py423266n7
gene_symbol,Slc30a4
parameter_id,IMPC_HEM_029_001
pvalue,0.3834998
mouse_strain,C57BL
parameter_name,Neutrophil differential count
gene_accession_id,MGI:1345282
