Parameter_id,IMPC_EYE_007_001
Parameter_name,Cornea
analysis_id,32nrl35l55145bw
Mouse_strain,C57BL
Gene_accession_id,MGI:1918345
Mouse_life_stage,Early adult
Gene_symbol,Kif24
Pvalue,0.5237762
