parameter_id,M-G-P_005_001_001
pvalue,0.8448952
analysis_id,5k0v35540cn93ql
mouse_strain,C57BL
gene_symbol,Cdin1
parameter_name,Weight
gene_accession_id,MGI:3026886
mouse_life_stage,Early adult
