parameter_id,IMPC_EYE_009_001
gene_accession_id,MGI:891989
mouse_life_stage,Early adult
analysis_id,07yd063t2207mu0
parameter_name,Corneal vascularization
pvalue,0.937713
gene_symbol,Npbwr1
mouse_strain,C57BL
