parameter_id,IMPC_CBC_001_001
pvalue,0.172709
analysis_id,sti88djosvse38c
parameter_name,Sodium
gene_symbol,Mecom
mouse_strain,C57BL
gene_accession_id,MGI:95457
mouse_life_stage,E15.5
