mouse_life_stage,Early adult
analysis_id,b9388xl6zn7xdu1
gene_accession_id,MGI:2385884
parameter_name,Upper teeth appearance
parameter_id,IMPC_CSD_069_001
pvalue,0.8926545
gene_symbol,Ddx27
mouse_strain,129SV
