mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
mouse_strain,C57BL
pvalue,0.4826399
parameter_id,MGP_IMM_010_001
parameter_name,Effector Treg cells - % of Treg
analysis_id,9y8s5522z1ew5ae
