parameter_name,PP3 + pulse startle magnitude
gene_accession_id,MGI:1919107
pvalue,0.6708032
parameter_id,ESLIM_011_001_009
analysis_id,1785475130m19se
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Slc17a9
