mouse_life_stage,Early adult
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
parameter_name,KLRG1+ gd T cells - % of gd T cells
pvalue,0.5847955
mouse_strain,129SV
analysis_id,903w1x7et806gpl
parameter_id,MGP_IMM_022_001
