parameter_id,M-G-P_016_001_001
mouse_life_stage,Early adult
gene_symbol,Ncaph
analysis_id,49w2s17zo7524cz
pvalue,0.8870245
mouse_strain,C57BL
gene_accession_id,MGI:2444777
parameter_name,White blood cell-count
