mouse_life_stage,Middle aged adult
gene_symbol,Hpca
analysis_id,36wg2v4260665x0
pvalue,0.9226928
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_name,Ly6Clow monocyte number
parameter_id,MGP_PBI_038_001
