parameter_id,IMPC_OFD_020_001
gene_symbol,Nemp2
mouse_strain,C57BL
gene_accession_id,MGI:2444113
pvalue,0.2721526
analysis_id,m909n462svat15e
parameter_name,Distance travelled - total
mouse_life_stage,Early adult
