parameter_id,IMPC_GEL_063_001
analysis_id,6n02o41aw1532a8
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.7336723
parameter_name,Delayed embryonic development
